date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2023-12-17,Z305EWC4,ST4000DM000,4000787030016.0,0.0,117.0,164615296.0,92.0,0.0,100.0,10.0,100.0,0.0,84.0,259997307.0,22.0,69071.0,100.0,0.0,100.0,10.0,1.0,140.0,100.0,0.0,58.0,42.0,100.0,0.0,97.0,7670.0,42.0,42.0,100.0,112.0,100.0,112.0,200.0,0.0,100.0,68977.0,100.0,64953998232.0,100.0,464614616111.0
2023-12-17,Z3053PX6,ST4000DM000,4000787030016.0,0.0,106.0,97237340.0,91.0,0.0,100.0,19.0,98.0,2016.0,82.0,171843496.0,22.0,68824.0,100.0,0.0,100.0,19.0,68.0,32.0,100.0,0.0,65.0,35.0,100.0,0.0,96.0,8912.0,35.0,35.0,65.0,5880.0,65.0,5880.0,200.0,0.0,100.0,68730.0,100.0,64004319504.0,100.0,503781416919.0
2023-12-17,ZA1819F4,ST8000NM0055,8001563222016.0,0.0,61.0,54048288.0,89.0,0.0,100.0,34.0,96.0,19544.0,83.0,177931520.0,37.0,55199.0,100.0,0.0,100.0,34.0,82.0,18.0,100.0,0.0,57.0,43.0,100.0,129.0,85.0,31189.0,43.0,43.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,55122.0,100.0,101181504792.0,100.0,701650817366.0
2023-12-17,ZL005BRK,ST12000NM0008,12000138625024.0,0.0,79.0,70813720.0,94.0,0.0,100.0,5.0,100.0,0.0,83.0,211418598.0,68.0,28604.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,4295032833.0,69.0,31.0,100.0,0.0,100.0,1428.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,28409.0,100.0,83508714784.0,100.0,316468517445.0
2023-12-17,ZL0055VT,ST12000NM0008,12000138625024.0,0.0,73.0,85145728.0,92.0,0.0,100.0,7.0,100.0,16.0,90.0,928666418.0,66.0,29832.0,100.0,0.0,100.0,7.0,60.0,40.0,100.0,64428113975.0,80.0,20.0,100.0,1.0,100.0,1610.0,20.0,20.0,98.0,1104.0,98.0,1104.0,200.0,0.0,100.0,29581.0,100.0,86394409776.0,100.0,350462001433.0
2023-12-17,ZHZ5V24S,ST12000NM0008,12000138625024.0,0.0,68.0,57379904.0,92.0,0.0,100.0,7.0,100.0,208.0,88.0,633416533.0,64.0,32131.0,100.0,0.0,100.0,7.0,86.0,14.0,100.0,0.0,71.0,29.0,100.0,3.0,100.0,1569.0,29.0,29.0,100.0,48.0,100.0,48.0,200.0,0.0,100.0,31908.0,100.0,106743961256.0,100.0,453372815282.0
2023-12-17,ZL2991XX,ST14000NM001G,14000519643136.0,0.0,77.0,50405120.0,95.0,0.0,100.0,4.0,98.0,10832.0,90.0,987403002.0,76.0,21542.0,100.0,0.0,100.0,4.0,57.0,43.0,100.0,0.0,64.0,36.0,100.0,0.0,99.0,2036.0,36.0,36.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,20979.0,100.0,106326031864.0,100.0,289236569244.0
2023-12-16,Z304HSTS,ST4000DM000,4000787030016.0,0.0,109.0,133114942.0,92.0,0.0,100.0,19.0,100.0,64.0,85.0,390064700.0,20.0,70435.0,100.0,0.0,100.0,19.0,1.0,963.0,100.0,0.0,62.0,38.0,100.0,2.0,38.0,125677.0,38.0,38.0,88.0,2032.0,88.0,2032.0,200.0,0.0,100.0,69793.0,100.0,60681429960.0,100.0,534997615121.0
2023-12-16,Z30583YN,ST4000DM000,4000787030016.0,0.0,118.0,198831360.0,92.0,0.0,100.0,10.0,100.0,0.0,84.0,309374415.0,21.0,69438.0,100.0,0.0,100.0,10.0,79.0,21.0,100.0,0.0,69.0,31.0,100.0,0.0,95.0,10741.0,31.0,31.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,69335.0,100.0,68712136696.0,100.0,464942518837.0
2023-12-16,ZL2D92FF,ST14000NM001G,14000519643136.0,0.0,79.0,231873688.0,98.0,0.0,100.0,2.0,100.0,1688.0,88.0,611066832.0,75.0,22251.0,100.0,0.0,100.0,2.0,90.0,10.0,100.0,0.0,71.0,29.0,100.0,0.0,99.0,3660.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,21535.0,100.0,122456076032.0,100.0,251067138870.0
2023-12-16,ZL005D5Y,ST12000NM0008,12000138625024.0,0.0,83.0,219445152.0,92.0,0.0,100.0,7.0,77.0,23304.0,81.0,127323988.0,64.0,32112.0,100.0,0.0,100.0,7.0,99.0,1.0,100.0,17180131332.0,75.0,25.0,100.0,0.0,100.0,1625.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,31873.0,100.0,109042061472.0,100.0,449283856204.0
2023-12-16,ZLW18EB4,ST14000NM001G,14000519643136.0,0.0,71.0,85513376.0,97.0,0.0,100.0,3.0,100.0,32.0,88.0,629297573.0,68.0,28272.0,100.0,0.0,100.0,3.0,1.0,169.0,100.0,0.0,71.0,29.0,100.0,0.0,99.0,2060.0,29.0,29.0,99.0,728.0,99.0,728.0,200.0,0.0,100.0,27811.0,100.0,113567102744.0,100.0,416795266176.0
2023-12-15,Z305D68F,ST4000DM000,4000787030016.0,0.0,117.0,155211144.0,91.0,0.0,100.0,36.0,100.0,0.0,83.0,213244022.0,22.0,69037.0,100.0,0.0,100.0,36.0,67.0,33.0,100.0,1.0,72.0,28.0,100.0,2.0,98.0,5270.0,28.0,28.0,99.0,280.0,99.0,280.0,200.0,0.0,100.0,68950.0,100.0,65499338992.0,100.0,473236475886.0
2023-12-15,ZA143SAX,ST8000DM002,8001563222016.0,0.0,84.0,231571792.0,84.0,0.0,100.0,8.0,100.0,184.0,89.0,735744210.0,29.0,62483.0,100.0,0.0,100.0,8.0,86.0,14.0,100.0,0.0,78.0,22.0,100.0,3.0,61.0,78247.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,62414.0,100.0,111797391152.0,100.0,460236679974.0
2023-12-15,ZA16DKMJ,ST8000NM0055,8001563222016.0,0.0,69.0,110108544.0,89.0,0.0,100.0,21.0,100.0,592.0,91.0,1402740003.0,33.0,59302.0,100.0,0.0,100.0,21.0,96.0,4.0,100.0,0.0,60.0,40.0,100.0,85.0,72.0,56875.0,40.0,40.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,59233.0,100.0,106400171496.0,100.0,525619544068.0
2023-12-15,ZA14GRLS,ST8000NM0055,8001563222016.0,0.0,74.0,22915016.0,85.0,0.0,100.0,14.0,100.0,512.0,89.0,737640393.0,35.0,56954.0,100.0,0.0,100.0,14.0,80.0,20.0,100.0,0.0,75.0,25.0,100.0,21.0,93.0,14323.0,25.0,25.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,56909.0,100.0,103006936616.0,100.0,475472300746.0
2023-12-15,ZA18143G,ST8000NM0055,8001563222016.0,0.0,76.0,166344520.0,89.0,0.0,100.0,23.0,100.0,152.0,93.0,1988572935.0,36.0,56320.0,100.0,0.0,100.0,23.0,97.0,3.0,100.0,0.0,61.0,39.0,100.0,38.0,69.0,63139.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,56253.0,100.0,101599251752.0,100.0,509982088110.0
2023-12-15,ZA16XXM6,ST8000NM0055,8001563222016.0,0.0,47.0,171328830.0,89.0,0.0,100.0,12.0,91.0,38048.0,95.0,2883781407.0,36.0,56448.0,100.0,0.0,100.0,10.0,23.0,77.0,100.0,0.0,70.0,30.0,100.0,132.0,87.0,26502.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,56341.0,100.0,104617954856.0,100.0,700717840278.0
2023-12-15,ZA180XPP,ST8000NM0055,8001563222016.0,0.0,81.0,133328536.0,89.0,0.0,100.0,28.0,100.0,88.0,96.0,3830746378.0,38.0,55160.0,100.0,0.0,100.0,28.0,56.0,44.0,100.0,0.0,58.0,42.0,100.0,108.0,87.0,27948.0,42.0,42.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,55089.0,100.0,100471954736.0,100.0,874444833836.0
2023-12-15,ZL005C2D,ST12000NM0008,12000138625024.0,0.0,79.0,74971208.0,90.0,0.0,100.0,8.0,99.0,6232.0,85.0,301614916.0,70.0,26558.0,100.0,0.0,100.0,8.0,18.0,82.0,100.0,655370.0,69.0,31.0,100.0,2.0,100.0,1373.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26360.0,100.0,92231545048.0,100.0,287240916698.0
2023-12-15,ZHZ3KB3A,ST12000NM0008,12000138625024.0,0.0,78.0,61392856.0,93.0,0.0,100.0,6.0,100.0,0.0,85.0,299450362.0,59.0,36295.0,100.0,0.0,100.0,6.0,10.0,90.0,100.0,655370.0,62.0,38.0,100.0,335.0,99.0,2292.0,38.0,38.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,35935.0,100.0,120313457024.0,100.0,462024639232.0
2023-12-15,ZHZ50X1F,ST12000NM0008,12000138625024.0,0.0,77.0,48957088.0,90.0,0.0,100.0,17.0,92.0,29920.0,75.0,8660405035.0,61.0,34842.0,100.0,0.0,100.0,15.0,1.0,349.0,100.0,1835036.0,63.0,37.0,100.0,3.0,95.0,10463.0,37.0,37.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,32873.0,100.0,114104859832.0,100.0,420857588796.0
2023-12-15,ZLW1VNJW,ST14000NM001G,14000519643136.0,0.0,81.0,112762928.0,94.0,0.0,100.0,5.0,100.0,128.0,90.0,976366190.0,76.0,21048.0,100.0,0.0,100.0,5.0,88.0,12.0,100.0,0.0,66.0,34.0,100.0,1.0,100.0,1986.0,34.0,34.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,20578.0,100.0,106409600120.0,100.0,283352367696.0
2023-12-14,Z305KNEN,ST4000DM000,4000787030016.0,0.0,112.0,49773400.0,91.0,0.0,100.0,19.0,100.0,0.0,89.0,887281018.0,22.0,68416.0,100.0,0.0,100.0,19.0,100.0,0.0,100.0,0.0,73.0,27.0,100.0,0.0,76.0,49007.0,27.0,27.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,68051.0,100.0,60851463664.0,100.0,467343246181.0
2023-12-14,ZL005664,ST12000NM0008,12000138625024.0,0.0,80.0,95159024.0,97.0,0.0,100.0,3.0,100.0,0.0,88.0,683954297.0,64.0,32049.0,100.0,0.0,100.0,3.0,60.0,40.0,100.0,393222.0,75.0,25.0,100.0,2.0,100.0,1643.0,25.0,25.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,31814.0,100.0,108498334864.0,100.0,463863225658.0
2023-12-14,ZHZ6E3PP,ST12000NM0008,12000138625024.0,0.0,83.0,207571360.0,97.0,0.0,100.0,3.0,100.0,56.0,89.0,814955225.0,64.0,32056.0,100.0,0.0,100.0,3.0,89.0,11.0,100.0,12885360647.0,71.0,29.0,100.0,0.0,100.0,1826.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,31779.0,100.0,106914534440.0,100.0,467024626302.0
2023-12-13,Z305KB2K,ST4000DM000,4000787030016.0,0.0,118.0,194997304.0,93.0,0.0,100.0,7.0,100.0,0.0,89.0,862873532.0,23.0,67898.0,100.0,0.0,100.0,7.0,91.0,9.0,100.0,0.0,69.0,31.0,100.0,0.0,98.0,4854.0,31.0,31.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,67845.0,100.0,62863052080.0,100.0,487038135710.0
2023-12-13,ZJV3C7DX,ST12000NM0007,12000138625024.0,0.0,81.0,126522872.0,89.0,0.0,100.0,8.0,82.0,7024.0,89.0,709849697.0,58.0,37105.0,100.0,0.0,100.0,8.0,1.0,123.0,100.0,0.0,65.0,35.0,100.0,440.0,100.0,1963.0,35.0,35.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,36835.0,100.0,108552626080.0,100.0,533175979562.0
2023-12-13,ZL2CYXPM,ST14000NM001G,14000519643136.0,0.0,69.0,127566024.0,93.0,0.0,100.0,6.0,100.0,104.0,77.0,48259479.0,76.0,21445.0,100.0,0.0,100.0,6.0,1.0,103.0,100.0,0.0,63.0,37.0,100.0,0.0,99.0,2076.0,37.0,37.0,99.0,1056.0,99.0,1056.0,200.0,0.0,100.0,20893.0,100.0,107337989880.0,100.0,281710361086.0
2023-12-12,ZA180Z2X,ST8000NM0055,8001563222016.0,0.0,73.0,21600936.0,89.0,0.0,100.0,30.0,100.0,48.0,91.0,1136542674.0,38.0,55087.0,100.0,0.0,100.0,30.0,100.0,0.0,100.0,0.0,58.0,42.0,100.0,130.0,84.0,33306.0,42.0,42.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,55019.0,100.0,99060395736.0,100.0,697773149090.0
2023-12-12,ZHZ50QYZ,ST12000NM0008,12000138625024.0,0.0,65.0,154128176.0,90.0,0.0,100.0,18.0,93.0,29064.0,90.0,977643817.0,61.0,34537.0,100.0,0.0,100.0,18.0,1.0,344.0,100.0,0.0,67.0,33.0,100.0,2.0,95.0,10351.0,33.0,33.0,100.0,8.0,100.0,8.0,200.0,3.0,100.0,32785.0,100.0,104659160704.0,100.0,562732198538.0
2023-12-12,ZHZ62PMQ,ST12000NM0008,12000138625024.0,0.0,79.0,83092712.0,90.0,0.0,100.0,14.0,100.0,24.0,90.0,893832650.0,63.0,32642.0,100.0,0.0,100.0,14.0,100.0,0.0,100.0,0.0,71.0,29.0,100.0,3.0,100.0,1778.0,29.0,29.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,32393.0,100.0,106962603504.0,100.0,512994616258.0
2023-12-11,ZA1240T7,ST8000DM002,8001563222016.0,0.0,82.0,160625416.0,84.0,0.0,100.0,8.0,100.0,0.0,86.0,425065126.0,26.0,65487.0,100.0,0.0,100.0,8.0,100.0,0.0,100.0,0.0,68.0,32.0,100.0,2.0,67.0,67639.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,65455.0,100.0,118556983720.0,100.0,498696051628.0
2023-12-11,ZA157NAH,ST8000NM0055,8001563222016.0,0.0,78.0,66728872.0,84.0,0.0,100.0,17.0,100.0,24.0,94.0,2333630702.0,36.0,56847.0,100.0,0.0,100.0,17.0,100.0,0.0,100.0,0.0,60.0,40.0,100.0,1.0,65.0,71116.0,40.0,40.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,56794.0,100.0,100332151696.0,100.0,532511841477.0
2023-12-11,ZHZ50GBW,ST12000NM0008,12000138625024.0,0.0,74.0,23159832.0,90.0,0.0,100.0,21.0,100.0,40.0,87.0,521378536.0,61.0,34872.0,100.0,0.0,100.0,21.0,52.0,48.0,100.0,4295229444.0,63.0,37.0,100.0,5.0,99.0,2015.0,37.0,37.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,34624.0,100.0,109743683664.0,100.0,586325627298.0
2023-12-11,ZLW18RZF,ST14000NM001G,14000519643136.0,0.0,81.0,120333160.0,90.0,0.0,100.0,13.0,100.0,8976.0,88.0,621982129.0,68.0,28707.0,100.0,0.0,100.0,10.0,76.0,24.0,100.0,0.0,63.0,37.0,100.0,3.0,99.0,2480.0,37.0,37.0,94.0,3480.0,94.0,3480.0,200.0,0.0,100.0,28117.0,100.0,133245392656.0,100.0,496514450896.0
2023-12-11,ZJV3C85P,ST12000NM0007,12000138625024.0,0.0,83.0,191372232.0,90.0,0.0,100.0,21.0,96.0,19056.0,88.0,698436792.0,58.0,37042.0,100.0,0.0,100.0,21.0,57.0,43.0,100.0,0.0,67.0,33.0,100.0,454.0,100.0,1955.0,33.0,33.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,36772.0,100.0,109596576888.0,100.0,533661888975.0
2023-12-11,ZJV4WMKX,ST12000NM0007,12000138625024.0,0.0,83.0,209038160.0,89.0,0.0,100.0,47.0,100.0,1648.0,87.0,561710170.0,58.0,37033.0,100.0,0.0,100.0,47.0,95.0,5.0,100.0,0.0,61.0,39.0,100.0,453.0,99.0,2233.0,39.0,39.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,36742.0,100.0,109417735520.0,100.0,474287936414.0
2023-12-11,ZHZ3R4ZN,ST12000NM0008,12000138625024.0,0.0,68.0,6648592.0,93.0,0.0,100.0,6.0,99.0,4192.0,84.0,255068885.0,59.0,36181.0,100.0,0.0,100.0,6.0,30.0,70.0,100.0,0.0,72.0,28.0,100.0,284.0,99.0,2404.0,28.0,28.0,98.0,1232.0,98.0,1232.0,200.0,0.0,100.0,35816.0,100.0,117408411912.0,100.0,503204985162.0
2023-12-11,ZHZ4X9C9,ST12000NM0008,12000138625024.0,0.0,84.0,232467128.0,90.0,0.0,100.0,11.0,100.0,0.0,72.0,16831818.0,61.0,34849.0,100.0,0.0,100.0,11.0,100.0,0.0,100.0,0.0,66.0,34.0,100.0,2.0,95.0,10464.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,32815.0,100.0,115143372648.0,100.0,437336491226.0
2023-12-11,ZHZ50LQ4,ST12000NM0008,12000138625024.0,0.0,57.0,140521760.0,91.0,0.0,100.0,8.0,98.0,11488.0,90.0,955238285.0,61.0,34754.0,100.0,0.0,100.0,8.0,1.0,709.0,100.0,589833.0,66.0,34.0,100.0,0.0,95.0,10287.0,34.0,34.0,100.0,72.0,100.0,72.0,200.0,0.0,100.0,32773.0,100.0,112067141368.0,100.0,387341770880.0
2023-12-10,S301GQAL,ST4000DM000,4000787030016.0,0.0,109.0,174131679.0,91.0,0.0,100.0,27.0,100.0,512.0,87.0,523030592.0,19.0,71127.0,100.0,0.0,100.0,27.0,14.0,86.0,100.0,0.0,73.0,27.0,100.0,0.0,97.0,7111.0,27.0,27.0,59.0,6784.0,59.0,6784.0,200.0,0.0,100.0,71063.0,100.0,71186293088.0,100.0,476314111643.0
2023-12-10,Z305D58Z,ST4000DM000,4000787030016.0,0.0,119.0,216568568.0,92.0,0.0,100.0,26.0,100.0,0.0,88.0,680436569.0,22.0,68655.0,100.0,0.0,100.0,26.0,99.0,1.0,100.0,0.0,67.0,33.0,100.0,0.0,73.0,54630.0,33.0,33.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,68275.0,100.0,63003513800.0,100.0,583019073219.0
2023-12-10,ZA180QCX,ST8000NM0055,8001563222016.0,0.0,79.0,77433200.0,89.0,0.0,100.0,26.0,100.0,8.0,96.0,4269394654.0,37.0,55692.0,100.0,0.0,100.0,26.0,94.0,6.0,100.0,0.0,58.0,42.0,100.0,96.0,81.0,38063.0,42.0,42.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,55625.0,100.0,101675059960.0,100.0,696376091102.0
