mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.670173978805542,0.037758989197005356,0.02921152114868164,0.0017880913664421517,0.8283701524803797,0.009996683147817702,10,198,0.898234197766979,"OrderedDict([('colsample_bytree', 0.8283701524803797), ('learning_rate', 0.009996683147817702), ('max_depth', 10), ('n_estimators', 198), ('subsample', 0.898234197766979)])",0.909756189141155,0.9160485869483592,0.922066676679433,0.9114135105592964,0.9137695820989902,0.9146109090854466,0.004293131309981483,14
16.121989679336547,3.3102845256024303,0.07183704376220704,0.010250521232436884,0.7,0.001,50,473,0.9,"OrderedDict([('colsample_bytree', 0.7), ('learning_rate', 0.001), ('max_depth', 50), ('n_estimators', 473), ('subsample', 0.9)])",0.9085159620182399,0.915893597670363,0.9246266072575868,0.9111131275709863,0.9126915688322584,0.9145681726698868,0.0055680713026625955,15
15.72084903717041,0.4719534925968079,0.08795022964477539,0.005417906901627426,0.7340640968355089,0.0020896257909569613,28,570,0.7697935095602465,"OrderedDict([('colsample_bytree', 0.7340640968355089), ('learning_rate', 0.0020896257909569613), ('max_depth', 28), ('n_estimators', 570), ('subsample', 0.7697935095602465)])",0.9091358148305756,0.9152842791225478,0.9246783398833514,0.9108751157726102,0.9119768933057997,0.9143900885829769,0.0055214785974283375,16
20.999808835983277,0.7993144696864901,0.11396574974060059,0.0126107203191701,0.7086473419225907,0.003792645578852017,37,795,0.7064099195542168,"OrderedDict([('colsample_bytree', 0.7086473419225907), ('learning_rate', 0.003792645578852017), ('max_depth', 37), ('n_estimators', 795), ('subsample', 0.7064099195542168)])",0.9085268091817066,0.915549408829591,0.9246954450257411,0.9111108329787146,0.9112892437628934,0.9142343479557293,0.005695084202809259,17
37.27247066497803,0.7533828028521696,0.1786503791809082,0.010759061501232138,0.7817896978973972,0.0010428061414913398,42,906,0.8241899902893022,"OrderedDict([('colsample_bytree', 0.7817896978973972), ('learning_rate', 0.0010428061414913398), ('max_depth', 42), ('n_estimators', 906), ('subsample', 0.8241899902893022)])",0.908953186145669,0.9150219655060201,0.9247364347876875,0.9106325147896902,0.911789902716894,0.9142268007891922,0.005616993309210649,18
3.302055311203003,0.22435533401657462,0.03121209144592285,0.0042410508708559,0.7,0.01,28,100,0.7,"OrderedDict([('colsample_bytree', 0.7), ('learning_rate', 0.01), ('max_depth', 28), ('n_estimators', 100), ('subsample', 0.7)])",0.9099585304596693,0.914709692357756,0.9238862883509809,0.9100487496558111,0.9122078141614066,0.9141622149971248,0.005162723650997881,19
7.465677785873413,0.250462918433761,0.05343914031982422,0.0013298379074398038,0.7471722213581616,0.002384175382591472,34,189,0.8977056107600103,"OrderedDict([('colsample_bytree', 0.7471722213581616), ('learning_rate', 0.002384175382591472), ('max_depth', 34), ('n_estimators', 189), ('subsample', 0.8977056107600103)])",0.9078489657646833,0.9159242617670864,0.9245586038866223,0.9102249117624972,0.9120681973042886,0.9141249880970357,0.005846831009717828,20
15.663900709152221,2.25633584759003,0.11834573745727539,0.010343806092677488,0.8177821293301785,0.01,13,1000,0.7986690737385649,"OrderedDict([('colsample_bytree', 0.8177821293301785), ('learning_rate', 0.01), ('max_depth', 13), ('n_estimators', 1000), ('subsample', 0.7986690737385649)])",0.9101032983720911,0.9155579614007859,0.9244198853538261,0.9104952564519762,0.9098356841069477,0.9140824171371253,0.0055816902343689715,21
22.817495250701903,0.5091498215536411,0.10472316741943359,0.008134647863193246,0.7,0.0023135715367669156,29,829,0.9,"OrderedDict([('colsample_bytree', 0.7), ('learning_rate', 0.0023135715367669156), ('max_depth', 29), ('n_estimators', 829), ('subsample', 0.9)])",0.909221340542525,0.9146778809648969,0.9247363304880389,0.9103919997997447,0.9112626351690479,0.9140580373928507,0.005640175371908394,22
1.9342227458953858,0.03223834137244232,0.0320073127746582,0.0009815660714760823,0.7304922414457339,0.009971763137366339,7,452,0.7396676815675989,"OrderedDict([('colsample_bytree', 0.7304922414457339), ('learning_rate', 0.009971763137366339), ('max_depth', 7), ('n_estimators', 452), ('subsample', 0.7396676815675989)])",0.9084317922017239,0.9172426093268919,0.9202113945280233,0.9120029078742062,0.9123124746305318,0.9140402357122754,0.004169625872501792,23
6.702938652038574,0.2570944794527147,0.04778256416320801,0.004818355758237814,0.7,0.009708844925405889,46,210,0.7709231125893887,"OrderedDict([('colsample_bytree', 0.7), ('learning_rate', 0.009708844925405889), ('max_depth', 46), ('n_estimators', 210), ('subsample', 0.7709231125893887)])",0.9094564319507372,0.9142175023154522,0.9245980291538377,0.910074407369396,0.9113303566490701,0.9139353454876986,0.005577202020976362,24
7.537396812438965,0.6358246403117896,0.05127134323120117,0.0032062664001919964,0.8996064584373655,0.008171233276779991,21,328,0.7096193087482319,"OrderedDict([('colsample_bytree', 0.8996064584373655), ('learning_rate', 0.008171233276779991), ('max_depth', 21), ('n_estimators', 328), ('subsample', 0.7096193087482319)])",0.9091727369062221,0.9146835131459277,0.9237212863067079,0.9107088621325523,0.9108804105445162,0.9138333618071852,0.005266833053192091,25
4.642772150039673,0.1376664634516486,0.037537145614624026,0.0038085187121233545,0.7773827751177016,0.009619887396224432,37,127,0.7501629391699939,"OrderedDict([('colsample_bytree', 0.7773827751177016), ('learning_rate', 0.009619887396224432), ('max_depth', 37), ('n_estimators', 127), ('subsample', 0.7501629391699939)])",0.9094885562425425,0.9144910802940415,0.9238900431383347,0.9105288409388639,0.9105940812052544,0.9137985203638074,0.005326415225179603,26
1.4744836330413817,0.08980460877785584,0.0276613712310791,0.0035310941634937604,0.9,0.004476692396010354,14,108,0.7154989367866729,"OrderedDict([('colsample_bytree', 0.9), ('learning_rate', 0.004476692396010354), ('max_depth', 14), ('n_estimators', 108), ('subsample', 0.7154989367866729)])",0.9080928183433878,0.9150535682995821,0.9224809548841439,0.9100900523167039,0.913220401591507,0.913787559087065,0.004971945411811724,27
9.821562910079956,0.22883147464537204,0.059471845626831055,0.0029591838114078955,0.8366127660872845,0.0010394020199435148,47,412,0.7262172442061795,"OrderedDict([('colsample_bytree', 0.8366127660872845), ('learning_rate', 0.0010394020199435148), ('max_depth', 47), ('n_estimators', 412), ('subsample', 0.7262172442061795)])",0.9090677071599623,0.9146212462556426,0.9239859988151562,0.9096463616110542,0.9115201646185006,0.9137682956920632,0.005463862154480006,28
19.886966228485107,1.2451339039092204,0.09621257781982422,0.021190372645467605,0.9,0.0010791341481206395,30,786,0.7176285370388804,"OrderedDict([('colsample_bytree', 0.9), ('learning_rate', 0.0010791341481206395), ('max_depth', 30), ('n_estimators', 786), ('subsample', 0.7176285370388804)])",0.9086678223067743,0.9144244328185103,0.9240147855182024,0.9102408696087512,0.9112513656469488,0.9137198551798373,0.005480909370697936,29
7.518523359298706,0.22474482461003997,0.0484046459197998,0.0025126166634659008,0.8954289589198444,0.0010543659933307003,40,297,0.7332255692601177,"OrderedDict([('colsample_bytree', 0.8954289589198444), ('learning_rate', 0.0010543659933307003), ('max_depth', 40), ('n_estimators', 297), ('subsample', 0.7332255692601177)])",0.9084493145427086,0.9147086493612689,0.9233251562408737,0.9100052567022954,0.9112544960697541,0.9135485745833801,0.005305613502535207,30
9.71840329170227,0.3073279420198475,0.06570625305175781,0.0017512027221465313,0.9,0.001,11,1000,0.9,"OrderedDict([('colsample_bytree', 0.9), ('learning_rate', 0.001), ('max_depth', 11), ('n_estimators', 1000), ('subsample', 0.9)])",0.9085141889242118,0.9147163675352742,0.9205918796465493,0.9104829490934275,0.913277479633991,0.9135165729666908,0.004142061253904292,31
4.503770208358764,0.13410601151986773,0.0391998291015625,0.0029273091513610794,0.8831599981381419,0.0010067810921869254,23,169,0.7978252657667262,"OrderedDict([('colsample_bytree', 0.8831599981381419), ('learning_rate', 0.0010067810921869254), ('max_depth', 23), ('n_estimators', 169), ('subsample', 0.7978252657667262)])",0.9079669286673843,0.9138886455230418,0.9231113419610003,0.9099710464175156,0.9113227392869105,0.9132521403711706,0.005292081322650942,32
20.562947368621828,0.6993479281142665,0.10988068580627441,0.00876038253681884,0.8981580065931944,0.003909715825550714,27,766,0.7152988180437302,"OrderedDict([('colsample_bytree', 0.8981580065931944), ('learning_rate', 0.003909715825550714), ('max_depth', 27), ('n_estimators', 766), ('subsample', 0.7152988180437302)])",0.9089428604804459,0.9134911595617746,0.9234947474696904,0.9105841197526847,0.9095596851629438,0.9132145144855078,0.005371843342350865,33
8.72629885673523,0.286736865159539,0.050736522674560545,0.0017133805675375727,0.8661689425655443,0.00915551129667019,48,162,0.7508964161640923,"OrderedDict([('colsample_bytree', 0.8661689425655443), ('learning_rate', 0.00915551129667019), ('max_depth', 48), ('n_estimators', 162), ('subsample', 0.7508964161640923)])",0.907874310579322,0.9141245713284438,0.9239637829899788,0.9099253631713767,0.9101198221502456,0.9132015700438734,0.005749566137067467,34
0.8010159015655518,0.03275912132154176,0.023828744888305664,0.0008589550723199696,0.7051209397019828,0.0011586972692653361,10,109,0.8813273430826287,"OrderedDict([('colsample_bytree', 0.7051209397019828), ('learning_rate', 0.0011586972692653361), ('max_depth', 10), ('n_estimators', 109), ('subsample', 0.8813273430826287)])",0.9077351748479311,0.9150844409956027,0.9191868590786585,0.9094310871360987,0.9130359153408457,0.9128946954798274,0.004074886185825812,35
32.33225531578064,2.828223404736036,0.15500230789184571,0.01689438308952172,0.70696334889059,0.006182323906232147,44,886,0.8989002423867131,"OrderedDict([('colsample_bytree', 0.70696334889059), ('learning_rate', 0.006182323906232147), ('max_depth', 44), ('n_estimators', 886), ('subsample', 0.8989002423867131)])",0.9086773135748079,0.9130338056021429,0.9234509416172285,0.9091245504685139,0.9099283446219858,0.9128429911769358,0.0055179680755831646,36
23.84533896446228,0.4100880581037272,0.11057753562927246,0.010631935777217414,0.8223646291556884,0.005168079365530805,50,979,0.7058309007788782,"OrderedDict([('colsample_bytree', 0.8223646291556884), ('learning_rate', 0.005168079365530805), ('max_depth', 50), ('n_estimators', 979), ('subsample', 0.7058309007788782)])",0.9084019625021904,0.9139296352849884,0.9228946072909625,0.9094537201598706,0.9091916517884628,0.9127743154052949,0.005417275572833962,37
14.303654193878174,0.13154114490262073,0.093052339553833,0.0047357724696784394,0.8984415173720541,0.00954342106167276,18,991,0.7709156378495551,"OrderedDict([('colsample_bytree', 0.8984415173720541), ('learning_rate', 0.00954342106167276), ('max_depth', 18), ('n_estimators', 991), ('subsample', 0.7709156378495551)])",0.9085228457950554,0.914091091141205,0.922629686183217,0.9094016746351599,0.909056521870699,0.9127403639250673,0.005331569306892742,38
8.921981763839721,0.7903456894378609,0.051163101196289064,0.0055842961969834615,0.8815248025299672,0.008340286408032417,44,210,0.7524975531088617,"OrderedDict([('colsample_bytree', 0.8815248025299672), ('learning_rate', 0.008340286408032417), ('max_depth', 44), ('n_estimators', 210), ('subsample', 0.7524975531088617)])",0.907748212304021,0.9134977304396439,0.9225587624220881,0.9090383989586723,0.9099493184547816,0.9125584845158414,0.005352106309170884,39
19.546877956390382,0.2809906269392083,0.09785985946655273,0.008515698763557764,0.7003106175073269,0.008337898180547218,41,810,0.8373826561267815,"OrderedDict([('colsample_bytree', 0.7003106175073269), ('learning_rate', 0.008337898180547218), ('max_depth', 41), ('n_estimators', 810), ('subsample', 0.8373826561267815)])",0.9083064240239639,0.9131728370338849,0.9230397924019793,0.9090882541907599,0.9088381227063131,0.9124890860713801,0.005552923054202573,40
24.458691549301147,1.535353652619101,0.14898233413696288,0.015461749685895745,0.7424064185720378,0.009922552840507057,25,748,0.8913332578916304,"OrderedDict([('colsample_bytree', 0.7424064185720378), ('learning_rate', 0.009922552840507057), ('max_depth', 25), ('n_estimators', 748), ('subsample', 0.8913332578916304)])",0.9084073860839237,0.9137154038065198,0.9227206354768998,0.9086687610036129,0.9088276879636287,0.912467974866917,0.005492671927665005,41
3.484986400604248,0.1609186817488503,0.03125085830688477,0.00194603342565033,0.9,0.001,50,100,0.863040347010031,"OrderedDict([('colsample_bytree', 0.9), ('learning_rate', 0.001), ('max_depth', 50), ('n_estimators', 100), ('subsample', 0.863040347010031)])",0.9060876575967691,0.9133799761362404,0.92259443290195,0.9095903526996921,0.9099642401368203,0.9123233318942944,0.005630810529695163,42
18.66451358795166,0.0962327464626456,0.09958467483520508,0.005316363831942127,0.710942796717451,0.009883958271046458,50,831,0.8218301763198651,"OrderedDict([('colsample_bytree', 0.710942796717451), ('learning_rate', 0.009883958271046458), ('max_depth', 50), ('n_estimators', 831), ('subsample', 0.8218301763198651)])",0.9077467521089391,0.9127011940223784,0.9220847205186613,0.9087694101646265,0.908032351876219,0.9118668857381648,0.005410614085376694,43
24.98391194343567,1.6151035024572058,0.1332465171813965,0.01643994996552008,0.8289533726136971,0.00919443512288268,38,724,0.8393141403604774,"OrderedDict([('colsample_bytree', 0.8289533726136971), ('learning_rate', 0.00919443512288268), ('max_depth', 38), ('n_estimators', 724), ('subsample', 0.8393141403604774)])",0.9079643211761662,0.9123661835506938,0.9223628876817942,0.9086176541757408,0.9079814303319188,0.9118584953832627,0.005500895976779366,44
22.177774381637573,2.1625038912168244,0.13693680763244628,0.02550799681403678,0.7242966881328555,0.009937847682808872,32,978,0.7302568036697721,"OrderedDict([('colsample_bytree', 0.7242966881328555), ('learning_rate', 0.009937847682808872), ('max_depth', 32), ('n_estimators', 978), ('subsample', 0.7302568036697721)])",0.9079125885504017,0.9123463666174372,0.922078149640792,0.9086289185378024,0.9072495374800305,0.9116431121652928,0.0055079985860524115,45
21.187308835983277,0.5784952795352387,0.10344810485839843,0.012574368519622908,0.9,0.009682543263848861,36,784,0.89797756224816,"OrderedDict([('colsample_bytree', 0.9), ('learning_rate', 0.009682543263848861), ('max_depth', 36), ('n_estimators', 784), ('subsample', 0.89797756224816)])",0.9074534614967418,0.9124579672415662,0.9215854381002446,0.9070418950828973,0.9078173961769189,0.9112712316196738,0.005516934516171315,46
1.9841265678405762,0.13893697599621355,0.03739356994628906,0.006885105863736526,0.7259043864465982,0.00719443179038785,3,790,0.8498196847421161,"OrderedDict([('colsample_bytree', 0.7259043864465982), ('learning_rate', 0.00719443179038785), ('max_depth', 3), ('n_estimators', 790), ('subsample', 0.8498196847421161)])",0.8924627858853371,0.9035049896951948,0.906242021076873,0.898790541273457,0.9009067791392797,0.9003814234140283,0.0046822002565593155,47
3.078798246383667,0.06606452334121252,0.03832941055297852,0.002348979397037107,0.9,0.002321555582632611,5,1000,0.9,"OrderedDict([('colsample_bytree', 0.9), ('learning_rate', 0.002321555582632611), ('max_depth', 5), ('n_estimators', 1000), ('subsample', 0.9)])",0.8928189691857118,0.9009295184693817,0.9058721745225162,0.8985317738449857,0.9007618405633927,0.8997828553171976,0.004228805310806326,48
0.45388312339782716,0.021882889048400137,0.02137293815612793,0.001487496924484315,0.8125827572874925,0.009970756883748363,2,258,0.7912623656868416,"OrderedDict([('colsample_bytree', 0.8125827572874925), ('learning_rate', 0.009970756883748363), ('max_depth', 2), ('n_estimators', 258), ('subsample', 0.7912623656868416)])",0.8734532362095007,0.884938713526413,0.8901423273006416,0.8798611980274852,0.8860130622108924,0.8828817074549866,0.005740606315658959,49
0.962501859664917,0.1802544271308884,0.02707333564758301,0.0013176622337043448,0.7,0.0025190669567506634,2,404,0.7,"OrderedDict([('colsample_bytree', 0.7), ('learning_rate', 0.0025190669567506634), ('max_depth', 2), ('n_estimators', 404), ('subsample', 0.7)])",0.8725399884853187,0.8837987183659166,0.8895351990454495,0.8781588191610972,0.8844988766999501,0.8817063203515463,0.005832225074385612,50
