day_minus_0,std_importance_0,feature,day_minus_1,std_importance_1,day_minus_2,std_importance_2,day_minus_7,std_importance_7
0.1141171620779685,0.004838365951319177,smart_187_raw,0.11153294313472066,0.00456651612961282,0.11072222581474014,0.004511713571845201,0.10990253503220314,0.005476376182961366
0.10035125967664428,0.0044968866261608795,smart_198_raw,0.0826145732505856,0.005442653402229751,0.08883453774881134,0.005495535314651761,0.0758104223612523,0.004725478603017574
0.09596329087211751,0.004730867368652554,smart_5_raw,0.09005339010716949,0.003539297416151085,0.0956958336838423,0.005146305652078202,0.09342924355891166,0.004755396902869604
0.05869654207844357,0.0032619096089803695,smart_187_normalized,0.06079157482446515,0.0036483476859372134,0.043042082818538246,0.002605109411505922,0.026942866102617192,0.003209229604175975
0.05429137821725008,0.003289465313104327,smart_197_raw,0.052332216526445104,0.004387696121759489,0.03905744951192945,0.003602432874871387,0.041646293124508973,0.002951813294022808
0.04758928000467725,0.0026315656054457116,smart_5_normalized,0.037336114176290194,0.0034674989122232,0.03171253231120163,0.0027446988954093255,0.028464644387880943,0.0034145506965487372
0.02907762418169888,0.0020424358835627217,smart_188_raw,0.029568585747557937,0.002117417458520395,0.030916278531666102,0.0022786045837176836,0.02573726357440056,0.0024792693608440097
0.023399407205617114,0.0022889276970469506,smart_242_raw,0.026828182188433487,0.0024556954365575435,0.026109208189338547,0.0028732872175639365,0.03415948247379788,0.0030487520149580513
0.023087884119614863,0.001716891275113657,smart_240_raw,0.026194406073119274,0.0018578102985809496,0.03237954605325032,0.0020476563387724286,0.026138461641573726,0.0025252530421098233
0.018169175240214604,0.0018408625649540531,capacity_bytes,0.0049910003100679095,0.0010912297738394066,0.0062896468529447785,0.000886651632091117,0.02863065111509101,0.0021653943601071452
0.016502001560321725,0.0019559256665912105,smart_241_raw,0.020073316034906176,0.002218468849775384,0.01468350616523766,0.0021132144848823925,0.02447466327134381,0.0032184594556825892
0.010552877368573894,0.0012366399727801848,smart_4_raw,0.004025258028994257,0.0009698961088892207,0.005497649253382604,0.0012912714486648462,0.011044734851788855,0.001964539134058597
0.009609892147781055,0.0008977232556441925,smart_192_raw,0.01613267029208376,0.0019789196093389157,0.00830799654431571,0.0012300401832136903,0.01941216961963856,0.0016067522562511463
0.008488895040040294,0.0013647249457862099,smart_198_normalized,0.01440631566517863,0.002184447946021364,0.010251904813408168,0.002058512476772869,0.0020823681093391057,0.0007416121292305256
0.00848184253174079,0.0013646999734043532,smart_197_normalized,0.014421173385353432,0.0021799526110896704,0.010239458169452572,0.0020460413629720424,0.002097103704987587,0.0007465762012217478
0.00823422366682921,0.0011151898432183122,smart_7_raw,0.007394019734273586,0.0015861532434319672,0.008173091137856,0.0011892682587841135,0.011257317766653906,0.0016885270694938634
0.006456566780493397,0.0009459192959257159,smart_199_raw,0.0042906193891913596,0.0011730434849608023,0.004015912056687295,0.0011594388230598642,0.0036913115491954197,0.001132396164818961
0.004883149438265847,0.0012443543582727036,smart_7_normalized,0.003663247627923009,0.0009613143403089748,0.0027169068535132274,0.0005840779572674153,0.006517782399525215,0.001491886791792828
0.003961349148491785,0.0008749679517173045,smart_193_normalized,0.0018865897543772435,0.0008740169520940819,0.0028111818360259592,0.0007460469392686378,0.013071608481359557,0.0014248662958021147
0.003917535897449916,0.0008456988667442366,smart_193_raw,0.0011750369525033463,0.0008281068412139728,0.0021523204073266985,0.0008195050199261038,0.012993234180993555,0.001877968123456466
0.0033973220566282714,0.0007531294473484842,smart_9_normalized,0.006854755492579353,0.0013167715267178022,0.0057818047042401234,0.0008908867710640351,0.027248934147274435,0.0023884507742195707
0.0032628082503384187,0.0007676416557445584,smart_9_raw,0.002534699423984562,0.0007487262113857806,0.0015315809984669526,0.000547688098785183,0.0064095026750628946,0.0015057882973879087
0.0032066622451458453,0.0007974042051166943,smart_12_raw,0.010374012370219444,0.001561197333111885,0.00480587336622302,0.0011150022698447192,0.017713915820762333,0.0021352078984473886
0.003200331431348539,0.0007864620556081465,smart_1_normalized,0.0018677960249451045,0.0007597471477027849,0.009000416223404022,0.0014088728849997604,0.009890376513820553,0.0017191661169147453
0.003085093263027457,0.0006817086871120778,smart_3_normalized,0.0017204506130190866,0.0009494932660246979,0.002741351871488862,0.0009330307697335728,0.0018981944033811778,0.0017094591909802535
0.0030362783950244536,0.0007788508690070986,model,0.011375545650726437,0.0015181463603919606,0.0030681883428071433,0.0007071764755505218,0.020160045938054268,0.0019917216394560954
0.0008176067879478444,0.0006962206785223665,smart_190_normalized,0.001014551654951279,0.0006227852892581768,0.0011626929921293736,0.000549316185263647,-0.0011198793097132824,0.0008652715826295227
0.00010268616520768825,0.0005161971738726015,smart_1_raw,8.470997163162094e-05,0.0005344113959477153,-0.000515310135078025,0.00033800349372503034,0.0008090158245760352,0.0011578047655479366
5.6059219144777296e-05,0.00017169185006660402,smart_188_normalized,1.608236228024529e-05,9.767225885362358e-05,-1.8646121787850115e-06,9.605076496310377e-06,0.0,0.0
2.213044217030946e-05,4.965845758228364e-05,smart_4_normalized,0.0,0.0,-5.388776884988437e-06,2.321328658826763e-05,-1.1936682061160683e-05,6.368094350376722e-05
1.2816928943200819e-05,4.8674737387586086e-05,smart_192_normalized,7.600405285057195e-05,0.00010329566700801507,4.5074972669863675e-05,8.692476904376764e-05,0.0,0.0
0.0,0.0,smart_12_normalized,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,smart_3_raw,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,smart_242_normalized,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,smart_10_raw,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,smart_10_normalized,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,smart_199_normalized,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,smart_241_normalized,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,smart_240_normalized,0.0,0.0,0.0,0.0,0.0,0.0
-0.00015798258066997603,0.0005603508865493414,smart_194_raw,0.0028290423922968507,0.0006952053066223288,0.00021043889060253784,0.0004189552234881579,0.0007909904434801515,0.001038452557909429
-0.00020197853918074344,0.0004308411912146256,smart_190_raw,0.003260116413430166,0.0011048864742223515,0.000736879472804064,0.0003678643957659372,0.0025072531037261853,0.001024184613042912
-0.0002172437482072187,0.0004656102406985059,smart_194_normalized,0.00019738895819786754,0.0006132330141115101,-0.00030298278815121447,0.00032876347754522817,0.00017260753775281504,0.0007346640010444731
