day_minus_0,std_importance_0,feature,day_minus_1,std_importance_1,day_minus_2,std_importance_2,day_minus_7,std_importance_7
0.0,0.0,smart_241_normalized,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,smart_10_raw,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,smart_240_normalized,0.0,0.0,0.0,0.0,0.0,0.0
-3.0242653789436248e-05,0.0006718453211307306,smart_1_raw,0.0002814627830549643,0.0007474677861002321,0.0018063800066268065,0.000852601590323605,-0.0003238621495883054,0.0006144051976961157
-6.903601712331398e-05,0.0002854861616420125,model_ST8000NM0055,-0.0002170046750355592,0.00012821257514424793,0.0003162878213451625,9.97054973654049e-05,5.6058510415346596e-05,0.00021815640747736904
-0.00016410784856475403,0.0002643963341317621,model_ST4000DM000,-0.00016361123226493746,0.00019616338472739354,-0.00016353745638664208,0.00010837340626205221,0.00040917473490083013,0.00013250650924132292
-0.0003789170197488811,0.00026538778076571045,smart_190_raw,0.000362003253354648,0.000632074823405011,0.0001486873225638119,0.000518435052658212,-0.00018261849174714407,0.0006298362317532506
-0.0003789170197488811,0.00026538778076571045,smart_190_normalized,0.000362003253354648,0.000632074823405011,0.0001486873225638119,0.000518435052658212,-0.00018261849174714407,0.0006298362317532506
-0.0003789170197488811,0.00026538778076571045,smart_194_raw,0.000362003253354648,0.000632074823405011,0.0001486873225638119,0.000518435052658212,-0.00018261849174714407,0.0006298362317532506
-0.0003789170197488811,0.00026538778076571045,smart_194_normalized,0.000362003253354648,0.000632074823405011,0.0001486873225638119,0.000518435052658212,-0.00018261849174714407,0.0006298362317532506
