date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2015-11-02,Z1F0KJDS,ST3000DM001,3000592982016,0,114.0,79883648.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,286419024.0,68.0,28760.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,13.0,77.0,23.0,100.0,11.0,1.0,358121.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27073.0,100.0,891281791070.0,100.0,235050826963472.0
2015-11-02,Z1F0GE1M,ST3000DM001,3000592982016,0,119.0,222878704.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,276388753.0,68.0,28755.0,100.0,0.0,100.0,48.0,100.0,0.0,100.0,20.0,79.0,21.0,100.0,10.0,1.0,349826.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27133.0,100.0,1005519756654.0,100.0,52883576779773.0
2015-11-02,Z1F0Q8RT,ST3000DM001,3000592982016,0,118.0,172556680.0,92.0,0.0,100.0,50.0,100.0,96.0,84.0,284515206.0,68.0,28753.0,100.0,0.0,100.0,49.0,96.0,4.0,100.0,15.0,81.0,19.0,100.0,11.0,1.0,332792.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,13.0,100.0,27358.0,100.0,853322799170.0,100.0,93748885076012.0
2015-11-02,S1F0H6JG,ST3000DM001,3000592982016,0,117.0,159855344.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,286585149.0,68.0,28759.0,100.0,0.0,100.0,48.0,100.0,0.0,100.0,8.0,81.0,19.0,100.0,10.0,1.0,345928.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27282.0,100.0,763125368375.0,100.0,196154879285612.0
2015-11-02,S1F0GCED,ST3000DM001,3000592982016,0,115.0,94904784.0,92.0,0.0,100.0,49.0,51.0,64792.0,84.0,281760005.0,68.0,28753.0,100.0,0.0,100.0,49.0,93.0,7.0,100.0,23.0,77.0,23.0,100.0,11.0,1.0,341541.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27157.0,100.0,1294644126061.0,100.0,242212109396205.0
2015-11-02,W1F05X69,ST3000DM001,3000592982016,0,119.0,201954496.0,92.0,0.0,100.0,37.0,100.0,0.0,84.0,313042631.0,68.0,28196.0,100.0,0.0,100.0,36.0,98.0,2.0,100.0,16.0,80.0,20.0,100.0,5.0,1.0,351522.0,20.0,20.0,100.0,0.0,100.0,0.0,200.0,4.0,100.0,26508.0,100.0,11591693809751.0,100.0,101789054505418.0
2015-11-02,W1F0FEH7,ST3000DM001,3000592982016,0,113.0,54054848.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,279190252.0,68.0,28753.0,100.0,0.0,100.0,50.0,100.0,0.0,100.0,23.0,77.0,23.0,100.0,12.0,1.0,360054.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27053.0,100.0,989215276128.0,100.0,11302360450910.0
2015-10-31,Z1F0QLC1,ST3000DM001,3000592982016,0,111.0,32117368.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,284931109.0,68.0,28703.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,16.0,76.0,24.0,100.0,10.0,1.0,350840.0,24.0,24.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27081.0,100.0,1016244560210.0,100.0,148141918824814.0
2015-10-31,S1F0S561,ST3000DM001,3000592982016,0,117.0,161624344.0,92.0,0.0,100.0,57.0,100.0,0.0,78.0,76392694.0,71.0,25604.0,100.0,0.0,100.0,56.0,100.0,0.0,100.0,11.0,79.0,21.0,100.0,16.0,1.0,349604.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,23758.0,100.0,1034758918582.0,100.0,111499501554575.0
2015-10-31,Z1F0QL3N,ST3000DM001,3000592982016,0,114.0,62018104.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,283760916.0,68.0,28704.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,19.0,77.0,23.0,100.0,12.0,1.0,356937.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27023.0,100.0,987120719148.0,100.0,11404731310763.0
2015-10-31,W1F0JY02,ST3000DM001,3000592982016,0,120.0,1401232.0,92.0,0.0,100.0,47.0,100.0,0.0,84.0,277950738.0,68.0,28710.0,100.0,0.0,100.0,46.0,100.0,0.0,100.0,16.0,77.0,23.0,100.0,8.0,1.0,350759.0,23.0,23.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27071.0,100.0,1257578975215.0,100.0,71742465650465.0
2015-10-31,S1F0GGPP,ST3000DM001,3000592982016,0,117.0,136252184.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,292494390.0,68.0,28706.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,19.0,79.0,21.0,100.0,12.0,1.0,359582.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26905.0,100.0,928716296528.0,100.0,203601591876933.0
2015-10-31,S1F0H6JG,ST3000DM001,3000592982016,0,120.0,621064.0,92.0,0.0,100.0,49.0,100.0,0.0,84.0,286425210.0,68.0,28710.0,100.0,0.0,100.0,48.0,100.0,0.0,100.0,8.0,81.0,19.0,100.0,10.0,1.0,343854.0,19.0,19.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27242.0,100.0,763125127945.0,100.0,196146248244479.0
2015-10-31,S1F0E9EP,ST3000DM001,3000592982016,0,117.0,160500744.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,291013403.0,68.0,28710.0,100.0,0.0,100.0,49.0,88.0,12.0,100.0,23.0,78.0,22.0,100.0,11.0,1.0,352064.0,22.0,22.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,26991.0,100.0,949719291081.0,100.0,129995604494493.0
2015-10-31,S1F0KYCR,ST3000DM001,3000592982016,0,114.0,70331168.0,92.0,0.0,100.0,50.0,100.0,0.0,84.0,298469613.0,68.0,28706.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,15.0,83.0,17.0,100.0,12.0,1.0,351802.0,17.0,17.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27040.0,100.0,937550498340.0,100.0,99845655513924.0
2015-10-31,Z1F0QK05,ST3000DM001,3000592982016,0,111.0,30912880.0,92.0,0.0,100.0,50.0,97.0,4832.0,84.0,282010990.0,68.0,28705.0,100.0,0.0,100.0,49.0,100.0,0.0,100.0,19.0,79.0,21.0,100.0,11.0,1.0,349802.0,21.0,21.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,27092.0,100.0,1102280687478.0,100.0,229245197676396.0
