date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_12_normalized,smart_12_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_190_normalized,smart_190_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw
2023-12-18,ZHZ2KWN2,ST12000NM0008,12000138625024.0,1,83.0,197612896.0,90.0,0.0,100.0,22.0,100.0,72.0,75.0,30424465.0,59.0,36310.0,100.0,0.0,100.0,22.0,100.0,0.0,100.0,0.0,70.0,30.0,100.0,409.0,100.0,1798.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,36079.0,100.0,113079448096.0,100.0,420566410226.0
2023-12-18,ZHZ3KS8M,ST12000NM0008,12000138625024.0,1,55.0,116646744.0,90.0,0.0,100.0,8.0,100.0,3176.0,81.0,140264795.0,59.0,36348.0,100.0,0.0,100.0,8.0,1.0,140.0,100.0,131074.0,66.0,34.0,100.0,315.0,99.0,2359.0,34.0,34.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,35995.0,100.0,119414494896.0,100.0,463712218804.0
2023-12-17,Z305EP1G,ST4000DM000,4000787030016.0,1,115.0,97550320.0,92.0,0.0,100.0,14.0,100.0,0.0,89.0,903120890.0,22.0,68494.0,100.0,0.0,100.0,14.0,92.0,8.0,100.0,0.0,70.0,30.0,100.0,0.0,74.0,53129.0,30.0,30.0,100.0,8.0,100.0,8.0,200.0,0.0,100.0,68134.0,100.0,59149395296.0,100.0,502776856848.0
2023-12-17,ZA12P8DY,ST8000DM002,8001563222016.0,1,59.0,213919200.0,89.0,0.0,100.0,6.0,100.0,2864.0,91.0,1291874037.0,27.0,64675.0,100.0,0.0,100.0,6.0,85.0,15.0,100.0,0.0,68.0,32.0,100.0,5.0,85.0,31945.0,32.0,32.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,64606.0,100.0,114019921128.0,100.0,550195149480.0
2023-12-17,ZA13QZS7,ST8000DM002,8001563222016.0,1,84.0,225513488.0,84.0,0.0,100.0,32.0,100.0,0.0,95.0,3157628885.0,30.0,61784.0,100.0,0.0,100.0,32.0,75.0,25.0,100.0,0.0,69.0,31.0,100.0,2.0,64.0,72410.0,31.0,31.0,100.0,48.0,100.0,48.0,200.0,0.0,100.0,61639.0,100.0,110960039568.0,100.0,474431040710.0
2023-12-16,Z305EWC4,ST4000DM000,4000787030016.0,1,115.0,96092048.0,92.0,0.0,100.0,10.0,100.0,0.0,84.0,259093862.0,22.0,69047.0,100.0,0.0,100.0,10.0,1.0,140.0,100.0,0.0,58.0,42.0,100.0,0.0,97.0,7670.0,42.0,42.0,100.0,112.0,100.0,112.0,200.0,0.0,100.0,68954.0,100.0,64952928800.0,100.0,464366145841.0
2023-12-16,Z3053PX6,ST4000DM000,4000787030016.0,1,111.0,239265094.0,91.0,0.0,100.0,19.0,99.0,1776.0,82.0,171328415.0,22.0,68808.0,100.0,0.0,100.0,19.0,77.0,23.0,100.0,0.0,64.0,36.0,100.0,0.0,96.0,8911.0,36.0,36.0,66.0,5648.0,66.0,5648.0,200.0,0.0,100.0,68714.0,100.0,64003735064.0,100.0,503661853364.0
2023-12-16,ZA1819F4,ST8000NM0055,8001563222016.0,1,58.0,30403480.0,89.0,0.0,100.0,34.0,96.0,16904.0,82.0,175663221.0,38.0,55183.0,100.0,0.0,100.0,34.0,86.0,14.0,100.0,0.0,58.0,42.0,100.0,129.0,85.0,31188.0,42.0,42.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,55106.0,100.0,101154793328.0,100.0,701407179054.0
2023-12-16,ZL005BRK,ST12000NM0008,12000138625024.0,1,82.0,163989592.0,94.0,0.0,100.0,5.0,100.0,0.0,83.0,210193586.0,68.0,28588.0,100.0,0.0,100.0,5.0,100.0,0.0,100.0,4295032833.0,70.0,30.0,100.0,0.0,100.0,1427.0,30.0,30.0,100.0,0.0,100.0,0.0,200.0,0.0,100.0,28393.0,100.0,83506576088.0,100.0,316319691213.0
2023-12-16,ZL0055VT,ST12000NM0008,12000138625024.0,1,73.0,77298800.0,92.0,0.0,100.0,7.0,100.0,16.0,90.0,925672885.0,66.0,29816.0,100.0,0.0,100.0,7.0,60.0,40.0,100.0,64428113975.0,80.0,20.0,100.0,1.0,100.0,1610.0,20.0,20.0,98.0,1104.0,98.0,1104.0,200.0,0.0,100.0,29565.0,100.0,86368015144.0,100.0,350236408473.0
2023-12-16,ZHZ5V24S,ST12000NM0008,12000138625024.0,1,80.0,105345952.0,92.0,0.0,100.0,7.0,100.0,200.0,88.0,631522251.0,64.0,32116.0,100.0,0.0,100.0,7.0,95.0,5.0,100.0,0.0,70.0,30.0,100.0,3.0,100.0,1569.0,30.0,30.0,100.0,16.0,100.0,16.0,200.0,0.0,100.0,31892.0,100.0,106725116152.0,100.0,453195485802.0
2023-12-16,ZL2991XX,ST14000NM001G,14000519643136.0,1,61.0,131379088.0,95.0,0.0,100.0,4.0,98.0,9848.0,90.0,983542048.0,76.0,21526.0,100.0,0.0,100.0,4.0,65.0,35.0,100.0,0.0,63.0,37.0,100.0,0.0,99.0,2035.0,37.0,37.0,100.0,24.0,100.0,24.0,200.0,0.0,100.0,20964.0,100.0,106284502544.0,100.0,289114931226.0
2023-12-15,Z304HSTS,ST4000DM000,4000787030016.0,1,111.0,112637923.0,92.0,0.0,100.0,19.0,100.0,16.0,85.0,389209182.0,20.0,70411.0,100.0,0.0,100.0,19.0,1.0,901.0,100.0,0.0,62.0,38.0,100.0,2.0,38.0,125677.0,38.0,38.0,88.0,2032.0,88.0,2032.0,200.0,0.0,100.0,69769.0,100.0,60671942136.0,100.0,534805739775.0
